booking_no,branch_code,customer_name,due_date,payment_date,amount_due,amount_paid,status
1225752017561,2000,Customer_1855,2025-05-03,2025-05-06,1500000,2000000,OVERPAID
8185735890217,3001,Customer_1856,2025-05-19,2025-05-19,1000000,800000,UNDERPAID
8394241573695,8504,Customer_1857,2025-01-21,2025-01-22,1200000,1700000,OVERPAID
6079321037301,3001,Customer_1858,2025-04-17,2025-04-17,1200000,1700000,OVERPAID
9783598323189,3001,Customer_1859,2025-06-07,2025-06-07,1200000,1000000,UNDERPAID
1325767617707,2000,Customer_1860,2025-05-10,2025-05-11,1000000,800000,UNDERPAID
8408329741598,4002,Customer_1861,2025-01-29,2025-01-29,1500000,2000000,OVERPAID
3666375257950,4002,Customer_1862,2025-02-02,,1500000,,UNPAID
4210348571050,8504,Customer_1863,2025-04-03,2025-04-06,1500000,1500000,PAID
9076395252986,2000,Customer_1864,2025-01-15,,1000000,,UNPAID
2869209226810,8504,Customer_1865,2025-02-10,2025-02-13,1200000,1700000,OVERPAID
4108443451512,8504,Customer_1866,2025-02-12,,1500000,,UNPAID
1905179123251,8504,Customer_1867,2025-03-22,2025-03-23,1284000,1784000,OVERPAID
9656318006493,8504,Customer_1868,2025-04-21,2025-04-22,1000000,1500000,OVERPAID
2371837411127,2000,Customer_1869,2025-01-09,2025-01-09,1000000,800000,UNDERPAID
3985907950435,8504,Customer_1870,2025-06-27,,1000000,,UNPAID
5952304220323,2000,Customer_1871,2025-04-10,2025-04-10,1000000,800000,UNDERPAID
7968658817661,3001,Customer_1872,2025-04-12,2025-04-13,1200000,1700000,OVERPAID
2854460401510,4002,Customer_1873,2025-04-25,2025-04-28,1284000,1784000,OVERPAID
2339836286600,2000,Customer_1874,2025-05-26,2025-05-26,1200000,1200000,PAID
5140249885872,3001,Customer_1875,2025-02-21,2025-02-24,1000000,1500000,OVERPAID
4970661735889,8504,Customer_1876,2025-06-15,2025-06-16,1200000,1700000,OVERPAID
3616754151574,8504,Customer_1877,2025-03-18,2025-03-21,1500000,1500000,PAID
2321116157945,3001,Customer_1878,2025-05-29,2025-05-29,1500000,1300000,UNDERPAID
3181168645301,8504,Customer_1879,2025-01-07,2025-01-07,1200000,1000000,UNDERPAID
3223383183133,3001,Customer_1880,2025-04-24,2025-04-27,1500000,2000000,OVERPAID
4261582581450,2000,Customer_1881,2025-05-24,2025-05-27,1200000,1700000,OVERPAID
1792653502354,2000,Customer_1882,2025-04-23,2025-04-23,1284000,1284000,PAID
7517341274804,4002,Customer_1883,2025-06-22,2025-06-25,1284000,1284000,PAID
1328420361803,4002,Customer_1884,2025-02-13,2025-02-13,1284000,1284000,PAID
3211124046306,3001,Customer_1885,2025-04-22,,1284000,,UNPAID
7761680020641,8504,Customer_1886,2025-05-27,2025-05-27,1000000,1000000,PAID
1041439648607,8504,Customer_1887,2025-05-28,2025-05-28,1200000,1700000,OVERPAID
2600579277514,4002,Customer_1888,2025-05-20,2025-05-23,1500000,2000000,OVERPAID
5344558889714,2000,Customer_1889,2025-01-24,2025-01-27,1284000,1784000,OVERPAID
7986273721563,2000,Customer_1890,2025-02-03,2025-02-04,1200000,1000000,UNDERPAID
3692126308028,2000,Customer_1891,2025-05-20,,1500000,,UNPAID
1980432567533,8504,Customer_1892,2025-04-03,2025-04-03,1500000,1500000,PAID
3157441612936,2000,Customer_1893,2025-02-06,2025-02-07,1284000,1084000,UNDERPAID
2537186965560,2000,Customer_1894,2025-05-23,2025-05-23,1000000,1000000,PAID
1101499916013,4002,Customer_1895,2025-05-30,2025-05-30,1500000,1300000,UNDERPAID
8236213439115,4002,Customer_1896,2025-05-29,,1500000,,UNPAID
2480699969255,3001,Customer_1897,2025-05-07,2025-05-10,1284000,1784000,OVERPAID
7197946745442,4002,Customer_1898,2025-06-26,,1000000,,UNPAID
7282755652232,2000,Customer_1899,2025-06-03,2025-06-06,1200000,1700000,OVERPAID
4258640759800,3001,Customer_1900,2025-05-06,,1500000,,UNPAID
9172490128908,4002,Customer_1901,2025-01-27,,1500000,,UNPAID
6788492184493,2000,Customer_1902,2025-05-16,2025-05-17,1500000,1500000,PAID
9203934397032,4002,Customer_1903,2025-06-28,,1500000,,UNPAID
3954100120846,3001,Customer_1904,2025-03-23,2025-03-23,1000000,800000,UNDERPAID
5622781360828,2000,Customer_1905,2025-01-29,2025-02-01,1284000,1084000,UNDERPAID
8632782342002,4002,Customer_1906,2025-04-08,2025-04-11,1284000,1784000,OVERPAID
2369436858898,8504,Customer_1907,2025-02-19,2025-02-22,1284000,1084000,UNDERPAID
1801368580013,3001,Customer_1908,2025-04-01,2025-04-02,1284000,1284000,PAID
2112531063456,4002,Customer_1909,2025-05-13,,1200000,,UNPAID
9173195066429,3001,Customer_1910,2025-03-22,2025-03-22,1200000,1000000,UNDERPAID
1965380116613,3001,Customer_1911,2025-04-21,2025-04-24,1000000,1000000,PAID
1059167033238,8504,Customer_1912,2025-05-09,2025-05-12,1284000,1284000,PAID
5062205640711,4002,Customer_1913,2025-05-19,2025-05-20,1284000,1784000,OVERPAID
6346572558343,3001,Customer_1914,2025-03-09,2025-03-10,1284000,1784000,OVERPAID
8367771504935,2000,Customer_1915,2025-02-26,2025-02-27,1500000,2000000,OVERPAID
6794423966150,2000,Customer_1916,2025-02-28,2025-03-01,1284000,1084000,UNDERPAID
3537462113015,4002,Customer_1917,2025-04-25,2025-04-25,1200000,1000000,UNDERPAID
1524370677379,8504,Customer_1918,2025-04-26,2025-04-27,1200000,1700000,OVERPAID
2133290220705,4002,Customer_1919,2025-03-08,,1000000,,UNPAID
5385272097308,4002,Customer_1920,2025-03-20,,1000000,,UNPAID
2957813776268,4002,Customer_1921,2025-03-25,2025-03-26,1000000,800000,UNDERPAID
5453856856613,3001,Customer_1922,2025-03-03,2025-03-04,1200000,1700000,OVERPAID
3835953193370,2000,Customer_1923,2025-03-15,2025-03-16,1284000,1284000,PAID
9135524443824,3001,Customer_1924,2025-06-27,2025-06-27,1284000,1784000,OVERPAID
5046342789528,3001,Customer_1925,2025-06-07,2025-06-08,1000000,1500000,OVERPAID
3342531585331,3001,Customer_1926,2025-03-23,2025-03-23,1200000,1000000,UNDERPAID
8541123948723,3001,Customer_1927,2025-05-09,2025-05-10,1500000,1300000,UNDERPAID
2152695570834,3001,Customer_1928,2025-03-08,2025-03-08,1284000,1084000,UNDERPAID
3417934353408,4002,Customer_1929,2025-04-25,2025-04-26,1284000,1284000,PAID
7823813400704,4002,Customer_1930,2025-05-15,2025-05-15,1200000,1700000,OVERPAID
3495453557212,8504,Customer_1931,2025-04-07,2025-04-08,1000000,1000000,PAID
3508101075712,2000,Customer_1932,2025-02-14,,1284000,,UNPAID
4388381209663,3001,Customer_1933,2025-03-15,,1500000,,UNPAID
8659877329481,8504,Customer_1934,2025-02-12,2025-02-15,1200000,1000000,UNDERPAID
5272216175103,8504,Customer_1935,2025-06-13,2025-06-16,1200000,1000000,UNDERPAID
6675690495785,2000,Customer_1936,2025-01-04,2025-01-04,1200000,1000000,UNDERPAID
6126603613405,3001,Customer_1937,2025-04-08,2025-04-09,1000000,1500000,OVERPAID
7853313236310,8504,Customer_1938,2025-01-15,2025-01-15,1284000,1084000,UNDERPAID
1537801680838,8504,Customer_1939,2025-06-16,2025-06-16,1200000,1700000,OVERPAID
8780218119239,3001,Customer_1940,2025-05-08,2025-05-11,1500000,1300000,UNDERPAID
9762555693843,8504,Customer_1941,2025-01-17,2025-01-20,1284000,1084000,UNDERPAID
9482335835599,4002,Customer_1942,2025-01-22,,1284000,,UNPAID
9003871002509,3001,Customer_1943,2025-04-11,2025-04-14,1284000,1784000,OVERPAID
7104713273286,4002,Customer_1944,2025-05-29,2025-05-29,1000000,1500000,OVERPAID
4773995991247,2000,Customer_1945,2025-02-11,2025-02-11,1000000,1000000,PAID
7898379246946,3001,Customer_1946,2025-03-19,,1500000,,UNPAID
2378533628859,2000,Customer_1947,2025-06-29,2025-06-30,1284000,1084000,UNDERPAID
1869473085487,8504,Customer_1948,2025-01-23,,1500000,,UNPAID
8286835181210,4002,Customer_1949,2025-06-06,2025-06-09,1500000,2000000,OVERPAID
3557425915869,2000,Customer_1950,2025-05-28,2025-05-29,1284000,1284000,PAID
2659145932889,8504,Customer_1951,2025-05-05,,1200000,,UNPAID
5680954653490,8504,Customer_1952,2025-01-11,2025-01-11,1000000,800000,UNDERPAID
7338331042550,8504,Customer_1953,2025-06-18,2025-06-21,1000000,800000,UNDERPAID
8792406244064,4002,Customer_1954,2025-01-13,2025-01-16,1284000,1784000,OVERPAID
9937337084832,8504,Customer_1955,2025-01-01,2025-01-01,1500000,1500000,PAID
3144416047906,8504,Customer_1956,2025-06-30,2025-07-03,1000000,800000,UNDERPAID
3348801523758,2000,Customer_1957,2025-04-07,,1500000,,UNPAID
3612542790522,8504,Customer_1958,2025-05-11,,1284000,,UNPAID
3930224224628,3001,Customer_1959,2025-04-30,2025-05-01,1200000,1700000,OVERPAID
3641659504882,8504,Customer_1960,2025-05-14,,1284000,,UNPAID
8837280841128,4002,Customer_1961,2025-02-01,,1000000,,UNPAID
5324652503426,4002,Customer_1962,2025-01-22,2025-01-23,1284000,1284000,PAID
9825805712324,2000,Customer_1963,2025-03-08,,1200000,,UNPAID
8705484124176,4002,Customer_1964,2025-01-21,2025-01-22,1000000,1000000,PAID
7716579675870,8504,Customer_1965,2025-06-11,2025-06-11,1000000,800000,UNDERPAID
3041916795425,2000,Customer_1966,2025-01-02,2025-01-05,1500000,1500000,PAID
1380920683114,8504,Customer_1967,2025-04-11,2025-04-12,1284000,1784000,OVERPAID
2302844206431,4002,Customer_1968,2025-02-22,2025-02-23,1500000,2000000,OVERPAID
8699215721940,2000,Customer_1969,2025-01-07,,1000000,,UNPAID
9133627533898,8504,Customer_1970,2025-06-04,,1500000,,UNPAID
8828454949411,2000,Customer_1971,2025-06-01,2025-06-01,1500000,1500000,PAID
6446187933341,8504,Customer_1972,2025-05-19,2025-05-19,1000000,1000000,PAID
8032593514827,3001,Customer_1973,2025-02-02,,1284000,,UNPAID
1235690920861,4002,Customer_1974,2025-04-12,2025-04-13,1200000,1200000,PAID
4238719442188,3001,Customer_1975,2025-04-03,2025-04-04,1284000,1084000,UNDERPAID
8032102584350,3001,Customer_1976,2025-06-24,2025-06-24,1284000,1784000,OVERPAID
2012411947095,2000,Customer_1977,2025-06-03,,1200000,,UNPAID
7452308010165,8504,Customer_1978,2025-01-11,,1000000,,UNPAID
2804470616684,2000,Customer_1979,2025-04-24,2025-04-24,1200000,1200000,PAID
8314685351850,4002,Customer_1980,2025-01-05,2025-01-05,1500000,1500000,PAID
3442444965234,2000,Customer_1981,2025-02-02,,1284000,,UNPAID
9141957129076,8504,Customer_1982,2025-04-11,,1284000,,UNPAID
3690236384738,2000,Customer_1983,2025-06-12,2025-06-15,1500000,2000000,OVERPAID
1568523021626,8504,Customer_1984,2025-01-03,2025-01-04,1000000,1000000,PAID
1634351526624,3001,Customer_1985,2025-03-20,2025-03-20,1200000,1200000,PAID
1356569490867,2000,Customer_1986,2025-06-30,2025-07-01,1500000,2000000,OVERPAID
1160510574281,2000,Customer_1987,2025-05-12,2025-05-15,1000000,1500000,OVERPAID
2558369929479,4002,Customer_1988,2025-06-30,2025-06-30,1200000,1700000,OVERPAID
6701316167522,2000,Customer_1989,2025-06-26,2025-06-29,1500000,1500000,PAID
5582877720010,3001,Customer_1990,2025-04-06,2025-04-06,1284000,1284000,PAID
8363391403923,3001,Customer_1991,2025-04-29,2025-04-29,1200000,1000000,UNDERPAID
8032562157713,8504,Customer_1992,2025-02-16,2025-02-17,1200000,1200000,PAID
7222326510118,2000,Customer_1993,2025-03-24,2025-03-25,1284000,1784000,OVERPAID
7070204196585,8504,Customer_1994,2025-04-05,2025-04-08,1500000,1500000,PAID
9136549059256,8504,Customer_1995,2025-05-10,,1000000,,UNPAID
2719577625859,8504,Customer_1996,2025-05-10,2025-05-13,1284000,1784000,OVERPAID
6397363539723,2000,Customer_1997,2025-02-18,2025-02-19,1200000,1000000,UNDERPAID
5160199411597,2000,Customer_1998,2025-04-18,,1000000,,UNPAID
3121704287959,4002,Customer_1999,2025-02-24,2025-02-27,1200000,1700000,OVERPAID
3118180048499,2000,Customer_2000,2025-04-22,2025-04-25,1200000,1200000,PAID
3592612102950,4002,Customer_2001,2025-05-09,,1000000,,UNPAID
5145254372775,4002,Customer_2002,2025-06-27,2025-06-30,1500000,1500000,PAID
5105742471973,8504,Customer_2003,2025-03-17,2025-03-20,1000000,1000000,PAID
4825719803059,8504,Customer_2004,2025-03-23,2025-03-26,1200000,1700000,OVERPAID
2163742005364,8504,Customer_2005,2025-06-19,2025-06-22,1200000,1200000,PAID
8277638644825,2000,Customer_2006,2025-06-25,,1200000,,UNPAID
2074945974022,8504,Customer_2007,2025-01-15,2025-01-18,1284000,1284000,PAID
5569429405224,8504,Customer_2008,2025-01-26,2025-01-26,1200000,1000000,UNDERPAID
3842725387125,8504,Customer_2009,2025-05-20,2025-05-21,1000000,1500000,OVERPAID
3859363767753,8504,Customer_2010,2025-06-22,2025-06-23,1000000,800000,UNDERPAID
7170638058488,4002,Customer_2011,2025-05-17,2025-05-20,1000000,800000,UNDERPAID
9516236643081,8504,Customer_2012,2025-06-10,2025-06-10,1200000,1700000,OVERPAID
7403989314341,4002,Customer_2013,2025-02-14,2025-02-15,1500000,2000000,OVERPAID
7422206075319,8504,Customer_2014,2025-01-31,2025-01-31,1000000,800000,UNDERPAID
7854249917831,8504,Customer_2015,2025-03-15,2025-03-16,1200000,1000000,UNDERPAID
8437369736847,3001,Customer_2016,2025-01-28,,1284000,,UNPAID
6177340938559,8504,Customer_2017,2025-03-14,2025-03-15,1500000,1300000,UNDERPAID
1353607681654,2000,Customer_2018,2025-05-03,,1500000,,UNPAID
9263703574513,4002,Customer_2019,2025-03-07,,1284000,,UNPAID
8221681186539,2000,Customer_2020,2025-02-18,,1200000,,UNPAID
3784377732473,2000,Customer_2021,2025-05-31,2025-06-03,1000000,1000000,PAID
2936456618651,2000,Customer_2022,2025-03-31,2025-03-31,1500000,2000000,OVERPAID
3240848249957,4002,Customer_2023,2025-01-31,2025-02-03,1500000,2000000,OVERPAID
3465659803606,8504,Customer_2024,2025-04-23,,1200000,,UNPAID
7841999749124,2000,Customer_2025,2025-04-29,,1284000,,UNPAID
4584566106354,2000,Customer_2026,2025-05-07,2025-05-10,1284000,1284000,PAID
5837351263443,4002,Customer_2027,2025-05-31,2025-06-01,1000000,1000000,PAID
6779352623717,2000,Customer_2028,2025-06-13,2025-06-16,1500000,1300000,UNDERPAID
8449455872473,8504,Customer_2029,2025-01-05,2025-01-06,1000000,800000,UNDERPAID
8705391557535,8504,Customer_2030,2025-04-05,2025-04-06,1284000,1084000,UNDERPAID
7378403625180,4002,Customer_2031,2025-04-25,2025-04-26,1284000,1784000,OVERPAID
4000372671849,2000,Customer_2032,2025-01-18,2025-01-18,1284000,1084000,UNDERPAID
4611144194755,4002,Customer_2033,2025-03-06,2025-03-06,1284000,1784000,OVERPAID
2116907447207,8504,Customer_2034,2025-03-25,2025-03-25,1284000,1284000,PAID
1904143235306,4002,Customer_2035,2025-06-21,2025-06-22,1500000,1300000,UNDERPAID
3365238071888,2000,Customer_2036,2025-03-11,,1284000,,UNPAID
8309482118080,2000,Customer_2037,2025-04-01,2025-04-02,1284000,1084000,UNDERPAID
4333356524162,8504,Customer_2038,2025-05-22,,1500000,,UNPAID
7387985681999,3001,Customer_2039,2025-05-24,2025-05-27,1284000,1084000,UNDERPAID
5131285198500,8504,Customer_2040,2025-06-30,2025-07-03,1284000,1084000,UNDERPAID
5359906572587,4002,Customer_2041,2025-03-01,2025-03-02,1284000,1284000,PAID
7639850740809,4002,Customer_2042,2025-05-29,2025-05-29,1500000,1300000,UNDERPAID
3102486575590,4002,Customer_2043,2025-01-20,,1500000,,UNPAID
8205788069631,3001,Customer_2044,2025-06-30,2025-06-30,1500000,2000000,OVERPAID
4310629677712,8504,Customer_2045,2025-04-27,2025-04-27,1000000,1000000,PAID
5161593834528,4002,Customer_2046,2025-02-04,2025-02-04,1000000,1000000,PAID
2324197280876,4002,Customer_2047,2025-03-11,2025-03-12,1284000,1084000,UNDERPAID
1433758780996,8504,Customer_2048,2025-04-09,2025-04-12,1500000,1300000,UNDERPAID
4476681179710,3001,Customer_2049,2025-05-02,2025-05-02,1500000,2000000,OVERPAID
4746326585315,4002,Customer_2050,2025-06-05,2025-06-05,1000000,800000,UNDERPAID
7276744055765,4002,Customer_2051,2025-05-05,2025-05-08,1500000,1500000,PAID
2283411132257,3001,Customer_2052,2025-02-17,2025-02-20,1000000,800000,UNDERPAID
4563311441939,8504,Customer_2053,2025-02-14,2025-02-17,1500000,2000000,OVERPAID
5126232985262,3001,Customer_2054,2025-03-04,2025-03-04,1200000,1700000,OVERPAID
5050588284640,3001,Customer_2055,2025-06-03,2025-06-03,1500000,1300000,UNDERPAID
2172143742025,4002,Customer_2056,2025-05-06,2025-05-06,1000000,800000,UNDERPAID
3021139530192,2000,Customer_2057,2025-05-22,2025-05-25,1284000,1284000,PAID
2711369970187,4002,Customer_2058,2025-05-05,,1284000,,UNPAID
4223407862105,8504,Customer_2059,2025-04-29,,1000000,,UNPAID
8833361860830,8504,Customer_2060,2025-04-12,2025-04-15,1284000,1084000,UNDERPAID
8924750569077,8504,Customer_2061,2025-04-17,2025-04-20,1200000,1200000,PAID
1370481972150,4002,Customer_2062,2025-04-26,2025-04-29,1500000,2000000,OVERPAID
1325784691573,4002,Customer_2063,2025-03-05,,1500000,,UNPAID
3742376003952,3001,Customer_2064,2025-02-02,2025-02-05,1284000,1784000,OVERPAID
3151118756013,3001,Customer_2065,2025-01-23,2025-01-24,1000000,800000,UNDERPAID
3848844056080,3001,Customer_2066,2025-02-28,2025-03-01,1200000,1000000,UNDERPAID
7134185382194,4002,Customer_2067,2025-03-27,2025-03-28,1000000,1000000,PAID
9823320875288,8504,Customer_2068,2025-03-16,,1284000,,UNPAID
9821756153317,3001,Customer_2069,2025-05-10,2025-05-13,1200000,1200000,PAID
7738533431269,3001,Customer_2070,2025-04-09,2025-04-10,1000000,800000,UNDERPAID
9585577089739,2000,Customer_2071,2025-04-21,,1284000,,UNPAID
3223294707230,3001,Customer_2072,2025-01-11,2025-01-12,1284000,1784000,OVERPAID
4179669879379,2000,Customer_2073,2025-01-27,,1200000,,UNPAID
6314676425647,4002,Customer_2074,2025-02-21,2025-02-24,1500000,1300000,UNDERPAID
8586393844576,2000,Customer_2075,2025-06-28,2025-06-29,1500000,1500000,PAID
7954452460441,4002,Customer_2076,2025-03-26,2025-03-26,1000000,1000000,PAID
9202557456971,2000,Customer_2077,2025-05-27,,1000000,,UNPAID
6446714206946,3001,Customer_2078,2025-06-05,2025-06-06,1200000,1000000,UNDERPAID
3125468812377,3001,Customer_2079,2025-01-02,,1500000,,UNPAID
6250292633231,2000,Customer_2080,2025-01-26,,1000000,,UNPAID
3926963370675,3001,Customer_2081,2025-05-24,,1200000,,UNPAID
1014913390609,8504,Customer_2082,2025-04-13,2025-04-16,1284000,1784000,OVERPAID
3205598526304,4002,Customer_2083,2025-03-08,2025-03-09,1000000,1000000,PAID
2689792067871,2000,Customer_2084,2025-04-18,2025-04-21,1200000,1000000,UNDERPAID
2907315477577,3001,Customer_2085,2025-06-30,2025-07-03,1500000,1300000,UNDERPAID
8529973604710,8504,Customer_2086,2025-06-23,2025-06-26,1200000,1200000,PAID
1267291468960,3001,Customer_2087,2025-02-10,2025-02-10,1200000,1200000,PAID
3366469558466,3001,Customer_2088,2025-04-09,2025-04-09,1000000,800000,UNDERPAID
7946782980809,8504,Customer_2089,2025-04-30,2025-05-03,1200000,1000000,UNDERPAID
3482463899620,8504,Customer_2090,2025-04-05,,1500000,,UNPAID
6166278170755,8504,Customer_2091,2025-03-15,2025-03-18,1284000,1084000,UNDERPAID
7480492861748,3001,Customer_2092,2025-03-16,2025-03-16,1284000,1284000,PAID
4939403304554,4002,Customer_2093,2025-03-12,2025-03-13,1284000,1284000,PAID
4391898099982,3001,Customer_2094,2025-05-17,2025-05-17,1284000,1284000,PAID
9078804405127,8504,Customer_2095,2025-01-06,2025-01-07,1284000,1084000,UNDERPAID
5382560223716,2000,Customer_2096,2025-05-01,,1284000,,UNPAID
7943374724813,3001,Customer_2097,2025-02-25,2025-02-28,1500000,2000000,OVERPAID
7600367338327,3001,Customer_2098,2025-01-03,2025-01-03,1000000,1000000,PAID
7397562938984,8504,Customer_2099,2025-02-12,2025-02-12,1500000,1300000,UNDERPAID
2159121630651,3001,Customer_2100,2025-02-18,2025-02-19,1284000,1284000,PAID
5486862974952,2000,Customer_2101,2025-04-11,2025-04-12,1500000,1300000,UNDERPAID
5715661158536,4002,Customer_2102,2025-04-24,2025-04-27,1000000,1000000,PAID
8843609519129,3001,Customer_2103,2025-06-06,2025-06-09,1000000,1000000,PAID
4242194620176,8504,Customer_2104,2025-05-28,2025-05-31,1284000,1284000,PAID
1790169246458,3001,Customer_2105,2025-02-26,2025-02-26,1000000,800000,UNDERPAID
5078373986160,8504,Customer_2106,2025-02-10,2025-02-10,1284000,1784000,OVERPAID
3282365669622,3001,Customer_2107,2025-04-01,2025-04-02,1000000,1500000,OVERPAID
2220268724538,3001,Customer_2108,2025-05-30,2025-06-02,1500000,1300000,UNDERPAID
6314186766785,4002,Customer_2109,2025-02-21,2025-02-21,1200000,1200000,PAID
5443794019952,3001,Customer_2110,2025-02-22,2025-02-23,1500000,1300000,UNDERPAID
9823559815882,3001,Customer_2111,2025-01-11,,1000000,,UNPAID
3559487014766,2000,Customer_2112,2025-05-01,,1284000,,UNPAID
1889880498463,4002,Customer_2113,2025-03-10,2025-03-10,1284000,1284000,PAID
7169458249383,2000,Customer_2114,2025-03-22,2025-03-23,1200000,1700000,OVERPAID
4104982927767,8504,Customer_2115,2025-01-04,2025-01-07,1000000,1500000,OVERPAID
4411977210584,2000,Customer_2116,2025-03-12,2025-03-13,1500000,1500000,PAID
5727573916380,4002,Customer_2117,2025-02-03,2025-02-06,1000000,800000,UNDERPAID
3610748147784,8504,Customer_2118,2025-02-27,,1500000,,UNPAID
2370851121882,3001,Customer_2119,2025-05-10,,1284000,,UNPAID
8582679279707,8504,Customer_2120,2025-04-28,2025-05-01,1500000,1300000,UNDERPAID
6958811950993,3001,Customer_2121,2025-02-17,2025-02-17,1284000,1784000,OVERPAID
1960249396710,4002,Customer_2122,2025-04-28,2025-04-29,1500000,1300000,UNDERPAID
3196101140895,3001,Customer_2123,2025-06-25,,1000000,,UNPAID
7703401779557,4002,Customer_2124,2025-02-12,2025-02-15,1200000,1700000,OVERPAID
2461163675726,3001,Customer_2125,2025-02-12,,1500000,,UNPAID
9544848151103,2000,Customer_2126,2025-01-06,,1000000,,UNPAID
